unit_id,article_title,article_content,source,date,location,labels,clean_text
1965495345,Russian Airstrikes Destroy Daesh Command Center Kill 70 Terrorists Near Mayadin,"10.10.2017(updated 1601 10.10.2017) Get short URL 1721 The Russian Aerospace Forces have destroyed a Daesh command center in Syrias Deir ez-Zor province and killed some 34 terrorists who entered the country from Iraqs western regions the Russian Defense Ministry said. The Russian aircraft carried out 182 airstrikes against the positions of Daesh terrorists in Syria in the past 24 hours the ministry said in a statement on Tuesday. A total of 70 Daesh terrorists who were later identified as nationals of CIS states and Algeria were eliminated in the Mayadin area according to Russian Defense Ministry spokesman Maj. Gen. Igor Konashenkov. The airstrikes were carried out after reconnaissance drones had discovered a large stronghold of Daesh terrorists on the eastern bank of the Euphrates river near the city of Mayadin. The terrorists had an artillery and tank projectiles depot as well as a ramified network of underground tunnels there. ""A Daesh command post and three groups of terrorists who arrived in the area from the territory of Iraq as a reinforcement were destroyed. The elimination of 34 militants the destruction of 5 SUVs with large-caliber weapons as well as 2 vehicles with ammunition has been confirmed"" Russian Konashenkov stated commenting on airstrikes near the village of Hatla in the Deir ez-Zor province. The spokesman went on by saying that a Russian Sukhoi Su-34 jet hit the same area 40 minutes later when Daesh militants arrived at the scene to evacuate wounded terrorists. As the result of that strike more militants were eliminated. Sputnik Dmitriy Vinogradov Russian Su-24 Warplane Crashes in Syria All Crew Members Dead Earlier in the day Konashenkov said that the US forces had reduced its anti-Daesh operation in Iraq as the Syria army was conducting an operation to liberate the Deir ez-Zor province from terrorists. The spokesman stressed that foreign mercenaries from Iraq use armored vehicles and pickups with weapons to provide daily replenishment to Daesh troops in the Syrian city of Mayadin. The city of Al Mayadin is the major Daesh stronghold in the neighboring province of Deir ez-Zor. Terrorists have used this hub to accumulate weapons and manpower to launch attacks on the cities of Palmyra and Deir ez-Zor. It was reported earlier that the Syrian army was conducting an operation to encircle Daesh militants in Mayadin. Lately Syrian forces have been on the offensive in the area around the city of Deir ez-Zor. Most militants have been pushed back several miles east and across the Euphrates. Daesh militants then started fleeing for Mayadin and further toward the northern outskirts of Deir ez-Zor.",sputnik,10/10/2017,deir ezzor,1,10102017updat 1601 10102017 get short url 1721 russian aerospac forc destroy daesh command center syria deir ezzor provinc kill 34 terrorist enter countri iraq western region russian defens ministri said russian aircraft carri 182 airstrik posit daesh terrorist syria past 24 hour ministri said statement tuesday total 70 daesh terrorist later identifi nation ci state algeria elimin mayadin area accord russian defens ministri spokesman maj gen igor konashenkov airstrik carri reconnaiss drone discov larg stronghold daesh terrorist eastern bank euphrat river near citi mayadin terrorist artilleri tank projectil depot well ramifi network underground tunnel daesh command post three group terrorist arriv area territori iraq reinforc destroy elimin 34 milit destruct 5 suv largecalib weapon well 2 vehicl ammunit confirm russian konashenkov state comment airstrik near villag hatla deir ezzor provinc spokesman went say russian sukhoi su34 jet hit area 40 minut later daesh milit arriv scene evacu wound terrorist result strike milit elimin sputnik dmitriy vinogradov russian su24 warplan crash syria crew member dead earlier day konashenkov said us forc reduc antidaesh oper iraq syria armi conduct oper liber deir ezzor provinc terrorist spokesman stress foreign mercenari iraq use armor vehicl pickup weapon provid daili replenish daesh troop syrian citi mayadin citi al mayadin major daesh stronghold neighbor provinc deir ezzor terrorist use hub accumul weapon manpow launch attack citi palmyra deir ezzor report earlier syrian armi conduct oper encircl daesh milit mayadin late syrian forc offens area around citi deir ezzor milit push back sever mile east across euphrat daesh milit start flee mayadin toward northern outskirt deir ezzor
1965495346,Two Suicide Bombers Detonate Explosives Near Police Station in Syrias Damascus,11.10.2017(updated 1838 11.10.2017) Get short URL 113 At least nine people were killed and more than 10 people were injured in three suicide-bomber attacks near a police station in Damascus on Wednesday an informed source told Sputnik. The SANA news agency reported earlier that least one person was killed and six more wounded in a series of blasts that rocked the Syrian capital on Wednesday according to SANA news agency citing the Syrian Interior Ministry. Two suicide bombers have conducted an attack near police headquarters on the Khalid ibn al-Walid street in the Syrian capital of Damascus according to the Syrian Interior Ministry. Sputnik Yazan Kalash Explosion in Damascus Reuters reported citing the Syrian interior ministry that the attackers tried to storm the police station and confronted the guards before blowing themselves up. Another explosion occurred shortly after the two blasts when a third terrorist detonated explosives near the entrance to a Damascus market. The venues are reported to be located in close proximity. Sputnik Muhammad Maarouf Explosion in Damascus A Ria Novosti correspondent working in Damascus said that several people were killed and some other wounded as a result of the explosion. This is the latest suicide bomb attack to have taken place in the Syrian capital in recent weeks. In early October four suicide bombers blew themselves up in the al Midan district of Damascus killing 15 people including five policemen. Sputnik Muhammad Maarouf Explosion in Damascus,sputnik,10/11/2017,damascus,1,11102017updat 1838 11102017 get short url 113 least nine peopl kill 10 peopl injur three suicidebomb attack near polic station damascu wednesday inform sourc told sputnik sana news agenc report earlier least one person kill six wound seri blast rock syrian capit wednesday accord sana news agenc cite syrian interior ministri two suicid bomber conduct attack near polic headquart khalid ibn alwalid street syrian capit damascu accord syrian interior ministri sputnik yazan kalash explos damascu reuter report cite syrian interior ministri attack tri storm polic station confront guard blow anoth explos occur shortli two blast third terrorist deton explos near entranc damascu market venu report locat close proxim sputnik muhammad maarouf explos damascu ria novosti correspond work damascu said sever peopl kill wound result explos latest suicid bomb attack taken place syrian capit recent week earli octob four suicid bomber blew al midan district damascu kill 15 peopl includ five policemen sputnik muhammad maarouf explos damascu
1965495348,Daesh Executes 128 Civilians in Town for Cooperating with Syrian Government,"23.10.2017(updated 2340 23.10.2017) Get short URL 548 A human rights group has claimed that Daesh executed at least 128 Syrian civilians in the town of Al-Qaryatayn which has been traded between the militant group and the Syrian Arab Army multiple times. The civilians were massacred in reprisal for collaborating with the government of Bashar al-Assad. The Britain-based Syrian Observatory for Human Rights (SOHR) reported that the killings occurred over a 20 day period. The Syrian army retook the city in April 2016 after eight months of Daesh occupation. However Daesh chased the government forces out on October 1 but the Syrian army regrouped and returned three weeks later recapturing the city once more with support from Russian airstrikes. But in that three-week period Daesh executed 128 residents of the town which had a population of about 18000 before the civil war started. The Palmyra Coordination Committee a local group that supports protest and resistance against the Syrian government reported that at least 35 of the slain were found with their bodies dumped in a mine shaft. Sputnik Hikmet Durgun US-Led Coalition Confirms Syrias Raqqa Completely Liberated From Daesh ""After the regime retook it [on Saturday] the towns residents found the bodies on the streets. They had been shot dead or executed with knives"" said Rami Abdel Rahman the head of SOHR. ""Most of the [Daesh] fighters who attacked the town a month ago were sleeper cells. They are from the town know the towns residents and who is for or against the regime"" he added. The more human rights groups and government forces search the more corpses they discover. Of the Daesh executioners one resident of the town told the Associated Press ""These are people who dont know God they dont know anything. They killed children and women with knives they beat women broke their arms."" SOHR added that at least 12 residents of the town were killed by government forces after they regained control of Al-Qaryatayn. Sputnik HKMET DURGUN Syrian Democratic Forces Recapture Oil Field in Deir ez-Zor Province Al-Qaryatayn had a large Christian minority but the war has obliterated their population as Daesh goes out of their way to target non-Muslims. Many of the towns Catholic and Orthodox Christian minorities have been abducted or killed or have fled the area reducing the Christian population from 2000 to a few hundred. The ancient oasis town believed to have been populated by people since 1750 BC was used by Daesh to protect the nearby city of Palmyra which they captured in May 2015. After trading hands multiple times the Syrian Army retook Palmyra seemingly for good in March 2017. It is also close to Deir ez-Zor the largest city in eastern Syria and one of Daeshs final strongholds in Syria until last month. Government forces beset the riverside town in September 2017 and have wrested nearly the entire region from Daesh control. ... 48 Related Syrian Army Reportedly Kicks Out Daesh From Suburbs of Qaryatayn Town Turkish Envoy to Russia Ankara Comitted to Ceasefire in Syria Damascus Demands Immediate Withdrawal of Turkish Army From Syria - State Media US Admitting Syrian Militants Use Chemical Weapons Welcome Overdue Corrective The Story of Tactical Beard of Syrian Deir ez-Zor Defense General Zahreddine Tags massacre The Syrian war Syrian Army Syrian Observatory for Human Rights Daesh Rami Abdel Rahman Al-Qaryatayn Deiz ez-Zor Palmyra Syria Community standardsDiscussion Comment via FacebookComment via Sputnik News",sputnik,10/23/2017,deir ezzor,0,23102017updat 2340 23102017 get short url 548 human right group claim daesh execut least 128 syrian civilian town alqaryatayn trade milit group syrian arab armi multipl time civilian massacr repris collabor govern bashar alassad britainbas syrian observatori human right sohr report kill occur 20 day period syrian armi retook citi april 2016 eight month daesh occup howev daesh chase govern forc octob 1 syrian armi regroup return three week later recaptur citi support russian airstrik threeweek period daesh execut 128 resid town popul 18000 civil war start palmyra coordin committe local group support protest resist syrian govern report least 35 slain found bodi dump mine shaft sputnik hikmet durgun usl coalit confirm syria raqqa complet liber daesh regim retook saturday town resid found bodi street shot dead execut knive said rami abdel rahman head sohr daesh fighter attack town month ago sleeper cell town know town resid regim ad human right group govern forc search corps discov daesh execution one resid town told associ press peopl dont know god dont know anyth kill children women knive beat women broke arm sohr ad least 12 resid town kill govern forc regain control alqaryatayn sputnik hkmet durgun syrian democrat forc recaptur oil field deir ezzor provinc alqaryatayn larg christian minor war obliter popul daesh goe way target nonmuslim mani town cathol orthodox christian minor abduct kill fled area reduc christian popul 2000 hundr ancient oasi town believ popul peopl sinc 1750 bc use daesh protect nearbi citi palmyra captur may 2015 trade hand multipl time syrian armi retook palmyra seemingli good march 2017 also close deir ezzor largest citi eastern syria one daesh final stronghold syria last month govern forc beset riversid town septemb 2017 wrest nearli entir region daesh control 48 relat syrian armi reportedli kick daesh suburb qaryatayn town turkish envoy russia ankara comit ceasefir syria damascu demand immedi withdraw turkish armi syria state media us admit syrian milit use chemic weapon welcom overdu correct stori tactic beard syrian deir ezzor defens gener zahreddin tag massacr syrian war syrian armi syrian observatori human right daesh rami abdel rahman alqaryatayn deiz ezzor palmyra syria commun standardsdiscuss comment via facebookcom via sputnik news
1965495349,Hama Province Syrian Troops Reportedly Kill 30 Terrorists Free 19 Civilians,29.10.2017(updated 1731 29.10.2017) Get short URL 0 110 In the north-east of Hama province Syrian army units continue to fight against the Nusra Front a terrorist group. MOSCOW (Sputnik) According to Lebanese Shiite paramilitary group Hezbollah more than 30 Nusra Front militants including three commanders were killed by the Syrian army and its allies in clashes near the villages of Khirbat-Jawed Tam Hawa and Abu Lefeh in the northeastern part of Hama province. Syrian Army Allies Free New Areas in Deir Ezzor Kill Scores of Terrorists in Hama Syria Iraq Ksa Uae Qatar pic.twitter.comcfDtDjMvkz (YaZeynab) 29 2017 . Syrian Army Captures Several Terrorist-Held Regions in Northeastern Hamahttpst.coGtDL9PVBg0 pic.twitter.comgo7275KrXQ Fars News Agency (EnglishFars) 29 2017 . The troops loyal to Damascus established control over the abovementioned villages following the clashes the statement added. READ MORE WATCH Russian Airstrikes Send Terrorists Fleeing in Syrias Hama In a separate operation in Hama the Syrian troops have found and saved 19 civilians abducted by Daesh (ISIS) terrorists local media reported Sunday. The Syrian Arab News Agency reported that people had been freed in Al-Saan in Hamas eastern countryside and then transported to the city of Salamiyah. The civilians were reportedly kidnapped on October 11 during a terrorist attack on a bus. The news comes amid reports that on Saturday the Russian Aerospace Forces carried out a number of strikes on the positions of the Daesh militants near the village of Al-Muaker which is located in the eastern part of Hama province. ... 110 Related Syrian Army Destroys Daeshs Mortar Shells Plant in Deir ez-Zor Province Syrian Army Gains Control of Largest Daesh Hotbed in Deir ez-Zor - State Media Pentagon Calls Syrian Generals Claims on US Arms Supplies to Daesh Ridiculous Syrian Army Encircles Daesh in Eastern Syrias Al Mayadin Tags terrorists liberation Daesh Al-Nusra Front Syria Hama Community standardsDiscussion Comment via FacebookComment via Sputnik News,sputnik,10/29/2017,hama,0,29102017updat 1731 29102017 get short url 0 110 northeast hama provinc syrian armi unit continu fight nusra front terrorist group moscow sputnik accord lebanes shiit paramilitari group hezbollah 30 nusra front milit includ three command kill syrian armi alli clash near villag khirbatjaw tam hawa abu lefeh northeastern part hama provinc syrian armi alli free new area deir ezzor kill score terrorist hama syria iraq ksa uae qatar pictwittercomcfdtdjmvkz yazeynab 29 2017 syrian armi captur sever terroristheld region northeastern hamahttpstcogtdl9pvbg0 pictwittercomgo7275krxq far news agenc englishfar 29 2017 troop loyal damascu establish control abovement villag follow clash statement ad read watch russian airstrik send terrorist flee syria hama separ oper hama syrian troop found save 19 civilian abduct daesh isi terrorist local media report sunday syrian arab news agenc report peopl freed alsaan hama eastern countrysid transport citi salamiyah civilian reportedli kidnap octob 11 terrorist attack bu news come amid report saturday russian aerospac forc carri number strike posit daesh milit near villag almuak locat eastern part hama provinc 110 relat syrian armi destroy daesh mortar shell plant deir ezzor provinc syrian armi gain control largest daesh hotb deir ezzor state media pentagon call syrian gener claim us arm suppli daesh ridicul syrian armi encircl daesh eastern syria al mayadin tag terrorist liber daesh alnusra front syria hama commun standardsdiscuss comment via facebookcom via sputnik news
1965495350,US-Led Coalition Airstrike Kills Over 100 Civilians in Manbij,19.07.2016(updated 1457 19.07.2016) Get short URL 2440 Over 100 Syrian civilians have been killed in US-led coalition airstrikes against Daesh terrorist group near the city of Manbij in the Aleppo governorate a local source told Sputnik on Tuesday. DAMASCUS (Sputnik) The strike was carried out on Tuesday morning with women and children among the victims the source said. REUTERS Rodi Said Anti-Daesh Forces Get the Better of Terrorists in Battle for Manbij The US-led coalition of more than 60 nations has been carrying out airstrikes against the Daesh in Syria and Iraq since the summer of 2014. Manbij located between Daeshs de facto capital of Raqqa and the Syrian-Turkish border is a strategically important area for the terrorist group. Syria has been mired in civil war since 2011 with government forces loyal to Syrian President Bashar Assad fighting numerous opposition factions and extremist groups. The Islamic State terrorist group also known as Daesh in Arabic is outlawed in the United States Russia and many other nations. ... 440 Related US-Led Coalition Destroys 22 Daesh Positions Near Syrias Manbij - CENTCOM Syrian Arab Coalition Moves Toward Center of Manbij Occupied by Daesh US-Led Coalition Destroys 18 Daesh Positions Near Syrias Manbij Tags airstrikes US-led coalition civilian casualties Syrian crisis Manbij Syria United States Aleppo Community standardsDiscussion Comment via FacebookComment via Sputnik News,sputnik,7/19/2016,aleppo,1,19072016updat 1457 19072016 get short url 2440 100 syrian civilian kill usl coalit airstrik daesh terrorist group near citi manbij aleppo governor local sourc told sputnik tuesday damascu sputnik strike carri tuesday morn women children among victim sourc said reuter rodi said antidaesh forc get better terrorist battl manbij usl coalit 60 nation carri airstrik daesh syria iraq sinc summer 2014 manbij locat daesh de facto capit raqqa syrianturkish border strateg import area terrorist group syria mire civil war sinc 2011 govern forc loyal syrian presid bashar assad fight numer opposit faction extremist group islam state terrorist group also known daesh arab outlaw unit state russia mani nation 440 relat usl coalit destroy 22 daesh posit near syria manbij centcom syrian arab coalit move toward center manbij occupi daesh usl coalit destroy 18 daesh posit near syria manbij tag airstrik usl coalit civilian casualti syrian crisi manbij syria unit state aleppo commun standardsdiscuss comment via facebookcom via sputnik news
1965495352,Six People Killed in Shelling of Central Damascus Hospital Staff,"24.07.2016(updated 2042 24.07.2016) Get short URL 0 46 A shelling of the central neighborhoods of Damascus left six people dead and more than 10 wounded. MOSCOW (Sputnik) Six people were killed and over 10 were injured in a shelling of the central neighborhoods of Damascus on Sunday a hospital staff told RIA Novosti. ""As a result of todays shelling six people died and over 10 citizens have been hospitalized"" the hospital staff said. Two shells exploded in the Shaalan district in the city center a few others blew up in the area of the old town and near Thawra Street a RIA Novosti correspondent reported.",sputnik,7/24/2016,damascus,1,24072016updat 2042 24072016 get short url 0 46 shell central neighborhood damascu left six peopl dead 10 wound moscow sputnik six peopl kill 10 injur shell central neighborhood damascu sunday hospit staff told ria novosti result today shell six peopl die 10 citizen hospit hospit staff said two shell explod shaalan district citi center other blew area old town near thawra street ria novosti correspond report
1965495353,Terrorists Shell Syrias Aleppo Al-Baath Killing 4 Injuring 7,24.07.2016Get short URL 124 At least four people were killed and seven injured by terrorists shelling of Syrian cities of Aleppo and al-Baath on Saturday local media reported. Sputnik Ilya Pitalev Number of Settlements Joining Syrian Ceasefire Deal Reaches 207 MOSCOW (Sputnik) At the Aleppos residential neighborhood of al-Khalidiye terrorists killed a child and injured five other people with a rocket shelling SANA news agency reported citing a source at the Aleppo Police Command. Another shelling took place in al-Baath the province of Quneitra where the Nusra Front terrorists opened rocket fire hitting a family of five people. A father a mother and a son were killed while another son and a grandfather sustained severe injuries. Syria has been mired in civil war since 2011 with government forces loyal to President Bashar Assad fighting numerous opposition factions and extremist groups. On February 27 a US-Russia brokered ceasefire came into force in Syria. Terrorist groups such as Islamic State (IS also known as Daesh) as well as Jabhat al-Nusra (Nusra Front) both outlawed in Russia and a range of other states are not part of the deal. ... 24 Related Four Ceasefire Violations Recorded in Syrias Damascus Province Lavrov Reveals US Secretary of State Kerrys Demands in Syria Activists Use Pokemon Go in Syria to Draw Attention to Suffering Children Tags terrorism shelling Baath Aleppo Syria Community standardsDiscussion Comment via FacebookComment via Sputnik News,sputnik,7/24/2016,aleppo,1,24072016get short url 124 least four peopl kill seven injur terrorist shell syrian citi aleppo albaath saturday local media report sputnik ilya pitalev number settlement join syrian ceasefir deal reach 207 moscow sputnik aleppo residenti neighborhood alkhalidiy terrorist kill child injur five peopl rocket shell sana news agenc report cite sourc aleppo polic command anoth shell took place albaath provinc quneitra nusra front terrorist open rocket fire hit famili five peopl father mother son kill anoth son grandfath sustain sever injuri syria mire civil war sinc 2011 govern forc loyal presid bashar assad fight numer opposit faction extremist group februari 27 usrussia broker ceasefir came forc syria terrorist group islam state also known daesh well jabhat alnusra nusra front outlaw russia rang state part deal 24 relat four ceasefir violat record syria damascu provinc lavrov reveal us secretari state kerri demand syria activist use pokemon go syria draw attent suffer children tag terror shell baath aleppo syria commun standardsdiscuss comment via facebookcom via sputnik news
1965495354,US-led Coalition Kills Over 20 Daesh Operatives Plotting Terrorist Attacks,"20.07.2016Get short URL 0 55 US Secretary of Defense Ashton Carter said that the US-led anti-Daesh coalition killed key Daesh ministers and captured one of the principals of the terrorist groups chemical weapons program. Sputnik Dmitriy Vinogradov Syrian Airstrikes Kill Over 100 Daesh Fighters in Hama Province WASHINGTON (Sputnik) The US-led anti-Daesh coalition has killed more than twenty Islamic State (ISIL or Daesh) operatives who were actively developing plans to launch terrorist attacks abroad US Secretary of Defense Ashton Carter said on Wednesday. ""Weve killed over 20 of ISILs [Islamic State] external operators who were actively plotting to attack our homelands and personnel Carter stated according to his prepared remarks at a joint ministerial meeting distributed by the Pentagon. Carter also noted that the anti-Daesh coalition has also killed key Daesh ministers and captured one of the principals of the terrorist groups chemical weapons program. AP Photo Senior Airman Matthew Bruch US Air Force US-Led Coalition Launches 31 Airstrikes Against Daesh in Iraq Syria Wherever local forces have moved in Iraq and Syria Carter added the coalition has taken out Daesh field commanders and is continuing to attack its oil infrastructure. The Islamic State also known as Daesh in Arabic is a terrorist group that controls territory in Iraq and Syria and it outlawed in the United States Russia and a plethora of other nations. ... 55 Related Greater EU Intel Sharing in Face of Daesh Threat Complicated - Expert US-Backed Forces Capture Daesh Syria Headquarters at Hospital in Manbji At Least 70 Kosovars Reportedly Fight for Daesh in Iraq Syria US-Led Coalition Launches 31 Airstrikes Against Daesh in Iraq Syria Tags Daesh Ashton Carter United States Community standardsDiscussion Comment via FacebookComment via Sputnik News",sputnik,7/20/2016,hama,0,20072016get short url 0 55 us secretari defens ashton carter said usl antidaesh coalit kill key daesh minist captur one princip terrorist group chemic weapon program sputnik dmitriy vinogradov syrian airstrik kill 100 daesh fighter hama provinc washington sputnik usl antidaesh coalit kill twenti islam state isil daesh oper activ develop plan launch terrorist attack abroad us secretari defens ashton carter said wednesday weve kill 20 isil islam state extern oper activ plot attack homeland personnel carter state accord prepar remark joint ministeri meet distribut pentagon carter also note antidaesh coalit also kill key daesh minist captur one princip terrorist group chemic weapon program ap photo senior airman matthew bruch us air forc usl coalit launch 31 airstrik daesh iraq syria wherev local forc move iraq syria carter ad coalit taken daesh field command continu attack oil infrastructur islam state also known daesh arab terrorist group control territori iraq syria outlaw unit state russia plethora nation 55 relat greater eu intel share face daesh threat complic expert usback forc captur daesh syria headquart hospit manbji least 70 kosovar reportedli fight daesh iraq syria usl coalit launch 31 airstrik daesh iraq syria tag daesh ashton carter unit state commun standardsdiscuss comment via facebookcom via sputnik news
1965495355,Syrian Airstrikes Kill Over 100 Daesh Fighters in Hama Province,20.07.2016(updated 1329 20.07.2016) Get short URL 0 154 The Syrian Arab Air Force destroyed a convoy of vehicles armed with machine guns near the city of Salamiyah and killed about a hundred of militants according to local media. BEIRUT (Sputnik) The Syrian Arab Air Force killed more than 100 militants of the Islamic State (ISIL or Daesh) terrorist group in a series of airstrikes conducted in the central countrys province of Hama local media reported Wednesday. Syrias aircraft destroyed a convoy of vehicles armed with machine guns near the city of Salamiyah and killed about a hundred of militants SANA news agency reported. AP Photo Pavel Golovkin Russian Military Delivers Over 5 Tonnes of Humanitarian Aid to Syrias Hama The Air Force shelled Daesh positions in Raqqah and Deir ez-Zor provinces as well the media outlet added. Syria has been mired in civil war since 2011 with government forces fighting numerous opposition groups including the allegedly moderate factions as well as terrorist formations such as the IS which is prohibited in many countries including Russia and the United States. ... 154 Related Russian Military Delivers Over 5 Tonnes of Humanitarian Aid to Syrias Hama Russia Brings 2.5 Tons of Humanitarian Aid to Syrian Hama Province Russian Military Delivers Over Six Tonnes of Aid to Syrian Hama Aleppo Daesh Militants Attack Syrian Army Positions Southeast of Hama Province Tags airstrikes Syrian Arab Air Force Daesh Syria Hama Community standardsDiscussion Comment via FacebookComment via Sputnik News,sputnik,7/20/2016,hama,1,20072016updat 1329 20072016 get short url 0 154 syrian arab air forc destroy convoy vehicl arm machin gun near citi salamiyah kill hundr milit accord local media beirut sputnik syrian arab air forc kill 100 milit islam state isil daesh terrorist group seri airstrik conduct central countri provinc hama local media report wednesday syria aircraft destroy convoy vehicl arm machin gun near citi salamiyah kill hundr milit sana news agenc report ap photo pavel golovkin russian militari deliv 5 tonn humanitarian aid syria hama air forc shell daesh posit raqqah deir ezzor provinc well media outlet ad syria mire civil war sinc 2011 govern forc fight numer opposit group includ allegedli moder faction well terrorist format prohibit mani countri includ russia unit state 154 relat russian militari deliv 5 tonn humanitarian aid syria hama russia bring 25 ton humanitarian aid syrian hama provinc russian militari deliv six tonn aid syrian hama aleppo daesh milit attack syrian armi posit southeast hama provinc tag airstrik syrian arab air forc daesh syria hama commun standardsdiscuss comment via facebookcom via sputnik news
1965495358,Suicide Blast Near Ahrar al-Sham Militants HQ in Syria Leaves 45 Dead,"21.05.2017(updated 2139 21.05.2017) Get short URL 0 67 At least 45 people were killed and 30 wounded by suicide bombing in Syrias Idlib province. DAMASCUS (Sputnik) A suicide blast near the headquarters of Ahrar al-Sham military group in the Syrian Idlib province left on Sunday at least 45 people dead and about 30 injured a local source told Sputnik. ""At least 45 people were killed and 30 were injured in the blast against the headquarters of Lions of Islam Brigade which belongs to Ahrar ash-Sham in Idlibs eastern neighborhood of Seraqeb"" the source said. The source did not specify whether there were civilians among the victims however noted that a commander of the group had been killed. Sputnik Michael Alaeddin Four Syrian Terrorist Groups Join Ranks With Ahrar al-Sham Statement No group has claimed responsibility for the attack so far. On December 29 2016 the Russian Defense Ministry said that Ahrar al-Sham was among the opposition groups that agreed to join the nationwide Syrian ceasefire between the Syrian government and opposition factions on December 30. Earlier in the day media reported citing an Ahrar al-Sham statement that a terrorist had driven a motorbike up to the headquarters detonated a bomb attached to the motorbike and then came inside and detonated an explosive attached to himself. ... 67 Related Al-Nusra Front Ahrar ash-Sham Continue Shelling Kurdish District of Aleppo Saudi-Backed Syrian Rebel Faction Ahrar al-Sham Rejects US-Russia Ceasefire Deal Al-Nusra Front Ahrar ash-Sham Hindered Evacuation of Civilians From Aleppo - UN West Not Ready to Recognize Jaysh al-Islam Ahrar ash-Sham as Terrorists Tags suicide attack The Syrian war Ahrar al-Sham Seraqeb Syria Idlib Community standardsDiscussion Comment via FacebookComment via Sputnik News",sputnik,5/21/2017,idlib,0,21052017updat 2139 21052017 get short url 0 67 least 45 peopl kill 30 wound suicid bomb syria idlib provinc damascu sputnik suicid blast near headquart ahrar alsham militari group syrian idlib provinc left sunday least 45 peopl dead 30 injur local sourc told sputnik least 45 peopl kill 30 injur blast headquart lion islam brigad belong ahrar ashsham idlib eastern neighborhood seraqeb sourc said sourc specifi whether civilian among victim howev note command group kill sputnik michael alaeddin four syrian terrorist group join rank ahrar alsham statement group claim respons attack far decemb 29 2016 russian defens ministri said ahrar alsham among opposit group agre join nationwid syrian ceasefir syrian govern opposit faction decemb 30 earlier day media report cite ahrar alsham statement terrorist driven motorbik headquart deton bomb attach motorbik came insid deton explos attach 67 relat alnusra front ahrar ashsham continu shell kurdish district aleppo saudiback syrian rebel faction ahrar alsham reject usrussia ceasefir deal alnusra front ahrar ashsham hinder evacu civilian aleppo un west readi recogn jaysh alislam ahrar ashsham terrorist tag suicid attack syrian war ahrar alsham seraqeb syria idlib commun standardsdiscuss comment via facebookcom via sputnik news
1965495359,Daesh Attacks Syrian Deir ez-Zor With Rockets Kill 3 Civilians,Daesh Attacks Syrian Deir ez-Zor With Rockets Kill 3 Civilians - Reports Sputnik Mikhail Voskresenskiy Middle East 2159 18.05.2017(updated 2204 18.05.2017) Get short URL 0 55 Daesh terrorists attacked the Syrian city of Deir ez-Zor on Thursday with rocket shells and killed three civilians local media reported. AFP 2018 Ayham al-Mohammad Syrian Army Kills Wounds Dozens Daesh Militants in Deir ez-Zor MOSCOW (Sputnik) According to SANA news agency terrorists fired a number of rocket shells on al-Qussour neighborhood injured three other people and caused a material damage to houses. On Wednesday media reported citing a military source that the Syria army had killed 28 and wounded 30 Daesh militants in the city. The province of Deir ez-Zor has a large Daesh presence. Its capital city of Deir ez-Zor held by the Syrian government has been under terrorists siege since 2014. It is receiving UN aid through airdrops carried out daily by Russian warplanes. ... 55 Related Syrian Army Kills Wounds Dozens Daesh Militants in Deir ez-Zor Syrian Government Army Launches Offensive Against Daesh in Deir ez-Zor (VIDEO) US-Led Coalition Strikes Destroy 2 Daesh Headquarters Near Deir Ez-Zor Tags Daesh Syria Deir Ez-Zor Community standardsDiscussion Comment via FacebookComment via Sputnik News,sputnik,5/18/2017,deir ezzor,1,daesh attack syrian deir ezzor rocket kill 3 civilian report sputnik mikhail voskresenskiy middl east 2159 18052017updat 2204 18052017 get short url 0 55 daesh terrorist attack syrian citi deir ezzor thursday rocket shell kill three civilian local media report afp 2018 ayham almohammad syrian armi kill wound dozen daesh milit deir ezzor moscow sputnik accord sana news agenc terrorist fire number rocket shell alqussour neighborhood injur three peopl caus materi damag hous wednesday media report cite militari sourc syria armi kill 28 wound 30 daesh milit citi provinc deir ezzor larg daesh presenc capit citi deir ezzor held syrian govern terrorist sieg sinc 2014 receiv un aid airdrop carri daili russian warplan 55 relat syrian armi kill wound dozen daesh milit deir ezzor syrian govern armi launch offens daesh deir ezzor video usl coalit strike destroy 2 daesh headquart near deir ezzor tag daesh syria deir ezzor commun standardsdiscuss comment via facebookcom via sputnik news
